uuid,text
b21e3f9c-e77b-5934-9020-2cbd84543325,"Lumbering BattlementVigilance
When Lumbering Battlement enters the battlefield, exile any number of other nontoken creatures you control until it leaves the battlefield.
Lumbering Battlement gets +2/+2 for each card exiled with it. Creature  Beast If Lumbering Battlement leaves the battlefield before its triggered ability resolves, you can’t exile any nontoken creatures. Auras attached to the exiled creatures will be put into their owners’ graveyards. Any Equipment will become unattached and remain on the battlefield. Any counters on the exiled creatures will cease to exist. When the cards return to the battlefield, they will be new objects with no connection to the cards that were exiled. If a card you chose to exile leaves exile or somehow never moved to the exile zone in the first place, Lumbering Battlement doesn’t get +2/+2 for that card. 1 white "
764a6219-d8d4-5c90-b250-30311b92593a,"Luminous BondsEnchant creature
Enchanted creature can't attack or block. Enchantment  Aura 1 white "
4a75d855-cbee-589d-b287-bba6b05647d3,"Macabre MockeryPut target creature card from an opponent's graveyard onto the battlefield under your control. It gets +2/+0 and gains haste until end of turn. Sacrifice it at the beginning of the next end step. Instant   If you cast Macabre Mockery during a player’s end step, the creature will remain on the battlefield until the next turn’s end step. However, the +2/+0 and haste wear off during the cleanup step (which comes after the end step) of the turn in which Macabre Mockery resolved. In a multiplayer game, if a player leaves the game, all cards that player owns leave as well. If you leave the game, the creature you control from Macabre Mockery’s effect is exiled. 1 red 1 black "
d11e35c7-8970-590c-97fa-3afb8338d2e9,"Mace of the ValiantEquipped creature gets +1/+1 for each charge counter on Mace of the Valiant and has vigilance.
Whenever a creature enters the battlefield under your control, put a charge counter on Mace of the Valiant.
Equip {3} Artifact  Equipment The equipped creature has vigilance even if Mace of the Valiant has no charge counters on it. 1 white "
658c1e73-fcb3-5904-b2f0-b5d2a2b599c6,"Mad RatterWhenever you draw your second card each turn, create two 1/1 black Rat creature tokens. Creature  Goblin The triggered ability can trigger only once each turn. It doesn’t matter whether the permanent with that ability was on the battlefield when the first card was drawn. If it’s not on the battlefield when the second card is drawn, the ability can’t trigger at all that turn. It won’t trigger when the third or fourth card is drawn. If an effect instructs you to draw multiple cards, the ability triggers after you draw whichever is the second one for the turn. You choose a target (if any) for the ability after you’ve drawn and looked at all of the cards and finished resolving the spell or ability that caused you to draw them. If a spell or ability causes you to put cards into your hand without specifically using the word “draw,” it’s not a card drawn. 1 red "
7b393b0f-dab7-5095-b2eb-a4d57aa5b4d7,"Makeshift BattalionWhenever Makeshift Battalion and at least two other creatures attack, put a +1/+1 counter on Makeshift Battalion. Creature  Human Soldier Makeshift Battalion and the other attacking creatures don’t have to be attacking the same player or planeswalker. Once Makeshift Battalion’s ability has triggered, it doesn’t matter how many creatures are still attacking when that ability resolves. 1 white "
d3c3b59c-2c77-5f5e-997e-9412d274068e,"Malevolent Noble{2}, Sacrifice an artifact or another creature: Put a +1/+1 counter on Malevolent Noble. Creature  Human Noble 1 black "
59524f50-48ef-5b37-9c61-6ee47ac2a6e9,Mammoth SpiderReach (This creature can block creatures with flying.) Creature  Spider 1 green 
4af9b080-b5a7-5eb2-883c-b176be12963b,"Mana GeodeWhen Mana Geode enters the battlefield, scry 1.
{T}: Add one mana of any color. Artifact   "
31f94875-e11f-5791-9e3e-589de2b28cec,"Maniacal RageEnchant creature
Enchanted creature gets +2/+2 and can't block. Enchantment  Aura 1 red "
c7df97d4-8c92-578f-8120-d153b3c30d20,"Manifold Key{1}, {T}: Untap another target artifact.
{3}, {T}: Target creature can't be blocked this turn. Artifact   Activating Manifold Key’s last ability after a creature has become blocked won’t cause that creature to become unblocked. "
413723b4-798b-5857-9303-7467dcbe443e,"Mantle of TidesEquipped creature gets +1/+2.
Whenever you draw your second card each turn, attach Mantle of Tides to target creature you control.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.) Artifact  Equipment The triggered ability of Mantle of Tides can target the creature it’s already attached to. If the target creature is an illegal target by the time Mantle of Tides’s triggered ability tries to resolve, the ability won’t resolve. Mantle of Tides remains attached to what it was attached to or remains unattached if it wasn’t attached. The triggered ability can trigger only once each turn. It doesn’t matter whether the permanent with that ability was on the battlefield when the first card was drawn. If it’s not on the battlefield when the second card is drawn, the ability can’t trigger at all that turn. It won’t trigger when the third or fourth card is drawn. If an effect instructs you to draw multiple cards, the ability triggers after you draw whichever is the second one for the turn. You choose a target (if any) for the ability after you’ve drawn and looked at all of the cards and finished resolving the spell or ability that caused you to draw them. If a spell or ability causes you to put cards into your hand without specifically using the word “draw,” it’s not a card drawn. 1 blue "
